Name	Assigned Name	Formula	KEGG Pathways	Metabolika Pathways	Molecular Weight	RT [min]	Area: C2.raw (F17)	Area: C4.raw (F18)	Area: C6.raw (F19)	Area: A1.raw (F1)	Area: A3.raw (F3)	Area: A5.raw (F5)	Area: D1.raw (F20)	Area: D3.raw (F22)	Area: D5.raw (F24)	Area: B1.raw (F7)	Area: B3.raw (F9)	Area: B5.raw (F11)	Area: B2.raw (F8)	Area: B4.raw (F10)	Area: B6.raw (F12)	Area: D2.raw (F21)	Area: D4.raw (F23)	Area: D6.raw (F25)	Area: A2.raw (F2)	Area: A4.raw (F4)	Area: A6.raw (F6)
Compound2105		C5 H4 Cl O7 P3			303.88454	3.406	1865665.63653053	3075726.31415211	2285802.69052439	2564247.12734881	283664.9959694	3954573.68618166	2026090.01308227	121243.806035103	1935410.589563	10786465.9153965	4628913.83300278	6752199.54281782	2671185.13523283	5945023.55994359	3631942.60642725	1781602.91478662	1833526.91733554	2580072.54231261	3101884.26831266	3542047.02956125	3447064.08746192
Compound2106		C10 H13 Cl N4 O5	Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of phenylpropanoids;Other	Other	304.05747	4.44	78521867.5909322	83064784.9930151	65790618.7160058	75337735.3932417	155604974.65832	109457810.435097	153492022.883113	164388581.752136	126741057.784609	20116666.8490841	32475369.8887833	8362689.39123684	66936077.2194386	69089726.0540273	45772196.6119144	133856143.528476	92621695.0050981	100935902.744933	65635828.3841953	91819149.8817228	78687434.6914395
Compound2107		C13 H12 Cl F3 N2 O	Metabolic pathways;Biosynthesis of secondary metabolites;Biosynthesis of phenylpropanoids;Other	Other	304.05769	4.683	3099508.8644157	12613351.3999973	16269889.3200335	4363133.92295508	4106874.66559333	5776926.10216708	36149853.0567449	20519638.0892242	22796469.7169156	7047852.68100196	4426811.64226935	4455244.48671347	8342353.77944164	12245322.4082074	14056406.5928166	20922028.6320307	20080967.8388927	100935902.744933	41810290.8419518	37415756.9159922	78687434.6914395
Compound2108	NP-020363	C14 H18 O6	Metabolic pathways;Other		304.09167	14.494	99845732.67422	151695683.977651	134348047.396552	23689936.1725489	17260020.8565649	11359914.6494902	23384474.2329563	16606643.0822608	158400101.079117	24682681.5362721	20856160.750278	27867036.9658544	13110915.6257876	13259398.107978	16079620.3294174	142650366.860101	26109117.8957643	18304457.1942282	101043284.757673	130010561.97379	93623850.2546017
Compound2109	(5S)-5-hydroxy-1,7-diphenylheptan-3-one	C19 H22 O2			304.14933	11.195	280535595.095698	488833645.286074	673341482.002507	57317677.7433521	20371018.2095467	36931190.623837	63331227.9364091	32127420.1210918	813363639.908191	40122251.779263	51488129.7311665	101031705.372733	80899574.0532227	27653060.752896	46287622.2155745	430337581.61331	103182898.842603	29885564.979471	340933504.211848	406098967.476846	326002565.859835
Compound2110		C14 H28 N2 O S2	Biosynthesis of secondary metabolites;Other		304.16383	13.105	180265815.226763	559767243.317603	349543769.235618	12577735.5070761	9182230.7250239	16714471.3480554	23189073.8838193	21075246.6842844	396196101.448667	15458245.0830223	6135441.67827622	5793526.50482235	11339691.5228431	8577852.7178439	33040139.2929359	386931851.716621	20265257.0377762	38592028.4213251	163809267.606021	95792557.7149919	333142606.930839
Compound2111	Arachidonic acid	C20 H32 O2	Metabolic pathways;Biosynthesis of secondary metabolites;Other	Other	304.23962	35.485	5755759.56295465	21920161.4537709	21590602.9534809	15818773.8395994	30150240.0647302	2064119.56190579	10760291.9423723	41876027.126548	3495146.28472103	923430.034208951	3027903.4890087	29906735.505902	1787489.42665763	45381657.3274432	7066945.13174632	11279176.433144	7866535.15627388	3486671.80339517	31966327.7454816	20473929.1102834	30920037.5754098
Compound2112	Arachidonic acid	C20 H32 O2	Metabolic pathways;Biosynthesis of secondary metabolites;Ferroptosis;Other	Other	304.24016	25.408	99093598.652599	83313963.7461407	93255314.6300918	324659979.346237	216301922.040617	80851591.2600893	108121960.344236	119626234.597499	23163103.3673055	31725983.3558776	117093892.026445	214802115.86976	147943945.925156	142708271.534726	211935732.311061	46443166.9725128	50594315.9448859	49233942.6675425	330702232.887645	208121409.236199	175195798.857182
Compound2113	Arachidonic acid	C20 H32 O2	Metabolic pathways;Biosynthesis of secondary metabolites;Ferroptosis;Other; Metabolic pathways;Biosynthesis of secondary metabolites;Other	Other	304.24038	24.746	518491426.227144	433376296.26385	585198328.761037	2809597759.30877	654665750.837717	336467655.077065	450824529.139084	642374730.769851	244638981.984793	193522972.049796	531146209.256561	700463168.235586	658127930.183073	1018899128.63015	925793863.063083	580825837.341655	297789112.826468	665133823.507645	751425168.326852	553540271.35785	694236004.650575
Compound2114	Arachidonic acid	C20 H32 O2	Metabolic pathways;Biosynthesis of secondary metabolites;Ferroptosis;Other	Other	304.24064	24.955	36244757.9754898	18172300.2931087	51992223.3979081	757518077.442394	189384579.972542	317145924.067956	18605655.4117889	54612539.1957991	63116190.7295626	5080169.47104541	24015267.1537324	59700086.8343048	86922951.0056266	195559101.548901	114975708.270219	219317360.165279	243698770.280297	99134606.9918104	124821948.036602	357381255.538128	60531190.129811
Compound2115		C2 H F4 N O8 P2			304.91096	3.553	14352379.270486	27691128.3470391	14307689.6999065	47876136.6651116	13657283.3979844	11384225.7948801	17492191.0444751	28081394.5938325	14048447.5266272	11311043.9321799	15678817.807341	13272072.7518639	11832349.4671059	12144655.9041606	19081394.4211934	17528681.7520633	13843074.8343077	17706902.8330222	30815893.1192346	32557804.1099173	22161986.7076221
Compound2116		C9 H15 N5 O5 S			305.07813	3.628	133970654.015331	47446285.6507577	43560599.9664204	117617216.488965	10203834.1173361	45286360.9909732	37763261.4524937	41936613.9012339	275657356.070551	22249673.2391529	86535865.0599204	34352054.3696639	104169802.064698	104554536.488162	100038227.338365	144945170.985854	2178410.745733	500688.233027231	80568688.9242015	92187112.9425512	218178073.294711
Compound2117		C7 H14 F3 N5 O3 S			305.07828	3.856	26005661.7727653	10433595.3944016	23079744.7685741	46419980.4311747	3643109.62772125	21765284.4823067	37763261.4524937	12135021.803048	48876901.127438	3752672.34541762	8361423.17018761	5382889.18180554	10069717.7773283	22349460.7672535	26641569.8104568	29023412.3705711	47712481.2889812	111841698.570819	13111499.4268238	19444061.1170753	43115193.1996672
Compound2118	2-Methoxy-4-[(Z)-(2H-tetrazol-5-ylhydrazono)methyl]phenyl dimethylcarbamate; 	C12 H15 N7 O3; C8 H20 F N3 O8			305.12245	4.189	81676029.9621699	81747965.3662239	72527089.4584213	18411746.0679507	7000314.14235304	20244165.2979121	11268421.400727	9055106.08532396	8965075.44356786	8268621.51407248	4946382.23672129	4354350.87792793	18643193.3460322	19021995.5707463	16397176.1828018	9090709.06727703	8272254.69310392	7317511.65877941	13042347.7259024	23661609.1863633	27824529.9827517
Compound2119		C8 H22 F2 N5 O3 P			305.14382	35.335	6952966.11094814	12057463.5732578	4800416.04658499	899376.244914672	34223860.5747422	15901890.5788293	705474.927896773	10845795.853839	10078283.7932906	4378132.6018567	8693167.97107993	12741632.7390294	2409555.04131002	13916592.4785411	12791660.9623694	4953486.59039756	14743446.574425	7195992.50265237	19307001.3645121	20719369.0071963	8512198.59662228
Compound2120	Methyl 2-acetamido-6-O-acetyl-2-deoxy-3,4-di-O-methylhexopyranoside	C13 H23 N O7			305.14708	6.396	2433368.37249326	1653383.78391909	2884355.37326312	26920813.3188591	13117850.581131	15575894.1397459	3903170.06127082	5977885.44925985	46465804.2298205	6959854.80712827	10829895.6255862	2410087.93789879	30165910.6132204	50530741.7612538	38124435.9950401	13750655.7928286	5107021.268753	72050431.3989346	3014261.09344976	29211267.8384419	29248243.5437025
Compound2121		C17 H25 N P2			305.14717	9.93	418061.819106082	1122300.2457281	925545.25789652	310756.097789785	337777.449973898	760050.241334942	2320374.78942977	5456010.48311503	23913062.4875886	404681.813287641	348965.235667137	1960099.70650618	3750522.45376006	3174172.33454056	7148477.92031899	5771498.88446488	4473926.51933617	13208955.4177014	413270.7357975	476204.4654066	1755086.18240127
Compound2122	; 1,3-Dimethyl-7-(4-methyl-1-piperazinyl)pyrido[2,3-d]pyrimidine-2,4,5(1H,3H,8H)-trione; 	C9 H19 F4 N5 O2; C14 H19 N5 O3; C9 H19 F4 N5 O2			305.14845	4.305	34180972.4284617	33266357.6716521	50255384.2356569	61372217.7148931	673694429.003661	95923963.8746283	272783058.957765	53789951.8802132	140074817.424186	601804274.151447	461666492.167822	670722503.251784	450184637.626542	110476625.413726	94779401.1442505	44734610.6302713	250115195.257375	175346926.948623	165963548.140352	161425385.782357	153882413.805603
Compound2123		C6 H18 F3 N9 O2			305.15273	11.173	30345646.1810079	59188424.8961581	43894583.4484544	8786601.7461623	1504352.80332032	3785886.44216567	6771365.38129662	3954382.5594542	63098911.4377147	4647652.46717148	5907635.67663034	11863563.6664029	8491780.40687264	2699502.91320486	4669710.46365935	108351009.591599	10979688.1226195	3971850.14299341	31672461.4998353	42558201.3925748	32351142.2671854
Compound2124		C9 H20 F N9 O2			305.1732	16.503	12178752.7976535	17370714.1965552	23556127.5263712	5966715.36002732	5932291.13961604	1850059.48397827	2512632.38389603	4865111.93180089	4612381.85875858	3989217.42059788	11526587.6472815	12593016.9194552	11867509.0297929	5801555.71357038	2922610.59636189	3693586.56920053	14337611.5221288	3337979.52323832	43028220.6420823	41659327.3230962	31679553.1333608
Compound2125	17-Hydroxyandrostan-18-amide	C19 H31 N O2			305.23485	16.791	101283852.855179	147876957.117468	111728052.37974	56165881.8871439	39132953.5974592	49718456.5481591	95348004.4917668	67325553.1335915	78242109.1013857	97805659.4634929	131007253.011381	98901939.4767106	234349833.882254	93634484.777583	139025424.193637	65230245.252288	77249941.0642513	126666165.791968	171525841.484634	113896366.409718	195171410.085381
Compound2126	17-Hydroxyandrostan-18-amide	C19 H31 N O2			305.2349	19.734	206056501.504862	1226330614.26646	1009700566.03368	240769690.874949	150456345.54789	27193828.854812	152447110.199721	65113540.4962111	2991756317.87046	40685707.6611512	38046749.902859	464009951.042738	544956374.884207	181736110.954018	267896893.822465	2162309611.38236	1412997377.3523	2994694501.92538	89622089.788669	465495099.372215	1097107693.30531
Compound2127	17-Hydroxyandrostan-18-amide	C19 H31 N O2			305.23494	19.427	1823690952.39504	1262193808.65153	1628002712.5795	779469568.343427	694597956.539926	723460567.860118	2033214871.27729	942113181.708614	2991756317.87046	1067395934.05635	2382321592.31584	1827957420.02749	4183041460.36399	1798575780.03427	1956458431.40582	2162309611.38236	1661115610.40631	2994694501.92538	3125476982.774	1483883876.63276	3278615472.51796
Compound2128	NP-016582	C20 H35 N O			305.27098	25.359	129558521.944546	121732285.516545	114000607.263761	166141306.014329	118634706.622823	140771196.144995	127710799.58274	97936133.4203477	517303736.391337	196974465.857708	339721074.118076	221753299.146629	879540664.833791	313611038.023519	623415017.555204	468682453.106387	152592029.814172	423381941.117803	549017406.426608	407351691.98982	402609537.317146
Compound2129	Pyrrolidine, 1-(1-oxo-7,10-hexadecadienyl)-	C20 H35 N O			305.27135	18.053	34697042.6135619	36128414.5336966	47053855.9281427	43396418.8347161	16478071.2776298	13474462.0279313	30087402.5295227	13464978.7505299	4646349.28594572	29831339.0979848	37305320.9499433	43568015.5975224	65112040.373576	38366211.9040611	7423615.71230203	7500169.91335023	45297136.4405406	9382643.44306536	53810050.0269528	49160919.8645336	68256754.2210929
Compound2130		C19 H35 N3			305.28253	18.933	573778257.345138	1468345842.78712	828028064.05438	528624626.317073	257924318.480067	320982912.883407	603702265.397543	691661484.048749	27316210.190531	346388196.445586	641907655.523484	551212100.52196	1241272628.01006	613840316.515872	998118148.829112	55229364.9599786	585933524.891111	24456796.8768947	1492487793.159	435749337.757361	1131039977.76661
Compound2131		C19 H35 N3			305.28262	19.344	59854816.3100452	113715154.01599	77811491.9448194	27291525.3639302	4351216.49890522	36511161.0310616	42295073.9310159	61457443.2444072	1740809730.18056	37158484.9978652	73968159.7078825	56808927.021246	122000847.693665	75428942.8109154	84082535.1216626	932534389.687514	45607574.4766877	657089921.363677	112655839.787158	57048636.1786462	105553540.138218
Compound2132		C9 H3 F N8 O4	Metabolic pathways;Microbial metabolism in diverse environments;Other		306.0255	4.209	9501049.09642617	5111464.48789716	125219347.224207	2710310.38026541	2539195.15404852	2472450.9651492	4429957.84137112	4003132.06674941	2790394.03317304	2341060.22544978	3329412.19201891	1428189.01343859	2837874.10045133	2476293.93772332	2736177.88680693	2956203.56082306	1208720.3038641	1244029.06065097	4362639.42383854	6886346.36139046	3142711.87850927
Compound2133		C10 H6 F4 N4 O3			306.03609	4.63	922911071.536353	4286640735.76026	388980047.785325	6071126998.01435	5782621978.35486	6066485302.39491	2536555639.81555	655236999.6337	2046252817.04703	1831820416.97695	3389898318.19068	1481203976.51004	4176854697.23498	2845973778.17132	2123797751.58041	1189494398.51655	497695615.663316	884011740.460925	4109726918.49337	4031966623.29957	2879105491.85721
Compound2134		C9 H9 F6 N2 O P			306.03625	4.339	1088144458.51202	4446790540.55639	4087333258.48421	403958766.737001	5758151757.87921	3587123385.27261	4608343337.37073	8120919059.52502	1910795366.75811	345877621.021991	3141018852.6972	1429945542.78209	911535104.783729	739416064.48202	1545238402.56335	3017502667.06446	6298022761.72552	2044915163.82263	447745910.352531	821783717.461542	560514217.576402
Compound2135	Furazano[3,4-d]pyridazine, 4,7-diphenyl-, 5,6-dioxide; Ethyl (2Z)-2-{[(4-chloro-2-methylphenyl)amino](cyano)methylene}-3-oxobutanoate	C16 H10 N4 O3; C15 H15 Cl N2 O3			306.07565	6.38	1718821191.44192	3759691761.28301	2025636756.70802	9480025258.65371	2221600107.42926	2501430728.09071	2723188802.42174	3114348171.96193	2771502239.2937	6960900370.96829	3659821372.11731	3953102320.9609	3283830455.72062	3028911116.70135	5705790335.74815	2332249308.25447	3924649988.98629	2467893168.44813	6301833618.94089	5206972241.99489	3841149235.96776
Compound2136	; Furazano[3,4-d]pyridazine, 4,7-diphenyl-, 5,6-dioxide	C6 H11 F N10 O2 S; C16 H10 N4 O3			306.07643	4.353	1485303754.83916	2636407680.31604	1112770068.68152	4151356230.63649	1773870944.01077	2752138390.95205	1592316844.63827	1778887287.64191	1536342708.06038	4330288257.87007	1936878426.31447	1276262426.51484	2241477678.97255	2723088200.36264	3552506571.80863	2179491763.24566	2678443508.29037	2494757935.04419	2491426695.49916	3181248085.96735	2454525420.34364
Compound2137	(2R,3S,4S,5R,6R)-2-(hydroxymethyl)-6-(2-phenylethoxy)oxane-3,4,5-triol	C14 H20 O6	Metabolic pathways;Biosynthesis of secondary metabolites;Other		306.10729	13.347	531787209.437746	844843194.326284	819284346.183401	64772142.6768904	50265054.3698465	51007713.6050616	204815452.576742	285613864.664947	801658675.003186	261421049.448997	265640264.493394	181473692.954604	159142677.023195	154720232.91759	253948593.979442	881088157.667497	313052375.546498	72224737.8371187	509938892.673834	740127093.074325	629547035.293935
Compound2138		C9 H22 F4 N6 O			306.18062	13.539	9771649.96198292	19050172.6622619	36942383.2720938	2402297.76415211	1580475.85200947	1595601.94911294	1916718.14352936	2306273.0776691	48042941.2428193	1774929.18970433	2034105.54614629	1756402.61651755	1657735.60938314	1640882.54058041	1686290.34878726	25235771.4505864	2437941.66347716	1812002.2304597	32314030.7790256	13184314.5680898	28944558.4831345
Compound2139	3-Fluoro-5,6-epoxyandrostan-17-one	C19 H27 F O2			306.1989	12.825	15991679.4254094	39393475.3922696	31217349.5252527	1299534.56596163	1146835.77509219	2630869.81240036	1639172.28241306	1401783.06356361	40879533.0176123	960953.793243486	1204536.14430956	1291116.91693073	1088590.17673045	1894163.73658544	1127417.80578157	27609802.8436173	3198706.28321371	3379793.79095463	9682413.85083005	26592071.6246413	11939743.6377222
Compound2140	3-Fluoro-5,6-epoxyandrostan-17-one	C19 H27 F O2			306.19892	12.512	7685802.59915543	27553455.9023071	18767036.0672226	1149884.68098029	1004757.13343137	893969.100239772	1463017.05318483	1837359.06491336	25967565.5285216	771895.514876606	949227.103617346	1015754.97604111	986421.148279249	858010.01134491	1316231.53659946	15253256.1766014	3051665.40488733	3580141.00291529	23238078.5854396	12267730.8819556	21051652.7406042
Compound2141	6-Benzyl-1-phenyldecahydro-1,6-naphthyridine	C21 H26 N2			306.20919	16.57	39023795.5989436	25754259.8465836	46311735.9190006	6638097.64631338	12762492.8198459	6209577.39105775	28098880.3080876	4808742.41347669	48561161.1594797	25633430.7976843	18169071.5243903	35410629.6304606	29643432.6970475	21828383.15879	22770382.45967	54203284.7282005	28047789.9210034	38028768.4084054	17378618.7916786	27752561.2385934	62282679.677503
Compound2142		C18 H27 F N2 O			306.20933	17.487	668297565.022642	913473740.665789	908994821.707641	328768003.308027	271493053.436873	382420932.296378	435115287.334784	434937002.389879	743445626.744505	800202040.440048	667134914.699206	572140753.308256	1113039575.9642	425795433.274032	678722894.47386	1004302434.4911	780580520.850224	783286714.783937	773512268.358831	945366053.415661	1432755709.74095
