Name	Assigned Name	Formula	KEGG Pathways	Metabolika Pathways	Molecular Weight	RT [min]	Area: A1-GenX-colon.raw (F1)	Area: A3-GenX-colon.raw (F3)	Area: A5-GenX-colon.raw (F5)	Area: B2-PFos-colon.raw (F8)	Area: B4-PFos-colon.raw (F10)	Area: B6-PFos-colon.raw (F12)	Area: D1-GenX-colon.raw (F17)	Area: D3-GenX-colon.raw (F19)	Area: D5-GenX-colon.raw (F21)	Area: B1-GenX-colon.raw (F7)	Area: B3-GenX-colon.raw (F9)	Area: B5-GenX-colon.raw (F11)	Area: D8-PFos-colon.raw (F18)	Area: D10-PFos-colon.raw (F20)	Area: D12-PFos-colon.raw (F22)	Area: A8-PFos-colon.raw (F2)	Area: A10-PFos-colon.raw (F4)	Area: A12-PFos-colon.raw (F6)	Area: C2-PFos-colon.raw (F14)	Area: C4-PFos-colon.raw (F15)	Area: C6-PFos-colon.raw (F16)
Compound2235		C8 H13 Cl N2 P2 S2	NA		297.96893	19.106	234561.607293858	1682955.06880831	126641.838765481	1248006.42390316	2093524.91327007	620093.300506345	1223889.45248834	584830.24188231	649338.622101478	345281.040018448	1255428.44119077	130614.559726886	1168862.81442678	197162.713366508	2474894.0160292	8657697.02918232	14309813.9897115	3161757.0940408	475448.130411556	337304.291188677	542959.396929299
Compound2236		C9 H16 O7 P2	NA		298.03605	4.356	61325.990117767	81694.3941829884	51299.8446095403	103505.541801878	420100.567038403	251612.688650056	15491.4846371124	124730.272513953	41196.5658810911	90056.4320728379	136422.826991796	44827.4586025591	59353.6833451657	128885.764247273	79545.86327484	198899.166411108	69617.8701937883	168076.696293284	35764.6358351925	133687.765814295	111269.85754362
Compound2237	(4Z)-4-Methyl-6-(3-methyl-1,4-dioxo-1,4-dihydro-2-naphthalenyl)-4-hexenoic acid	C18 H18 O4	NA		298.12001	17.159	280034.744738175	509572.658041452	236676.141069234	687813.925717831	3043842.7069868	1241947.05047454	162560.284869307	325490.32492741	241794.445900021	326749.887860152	559297.518257468	124688.270588642	211118.633424441	645541.410140864	237605.698058076	3134899.9504573	4776780.95763894	2397557.84815579	313609.603151563	605324.539760117	195607.307578273
Compound2238		C19 H19 F S	NA		298.12007	16.9	915502.213618641	1754748.01018478	659178.817991449	44189.2805279813	428842.161936908	87228.7097034689	169536.063755725	282580.337265487	249508.094482024	387285.497883522	547046.50030978	138150.885556903	103003.284555328	561166.605207271	90373.1437139754	259717.994676134	293048.039396873	255447.271305613	601114.030709123	1114642.8347815	1063414.29991614
Compound2239		C19 H19 F S	NA		298.12021	15.184	385969.526601021	364208.469914438	353204.896786892	67238.4181930866	704989.617151733	477112.596614166	383407.224194731	384348.996872968	376211.511260725	261132.168775028	424527.716706832	130082.621832245	251264.737162855	795971.960709833	221688.106384344	1040989.8220231	953103.860652315	1288803.33181139	413103.786517763	862517.196947539	562763.560117381
Compound2240	N1-[1-(2-furylcarbonyl)-4-piperidyl]benzamide	C17 H18 N2 O3	NA		298.13148	28.972	106255.726965927	458962.52172026	383033.720964818	117851.13899407	313660.352013258	712612.97771234	151733.077917279	435440.975643109	669100.712149485	399822.630982179	620507.079205225	722449.299006201	276977.899336336	513371.149328167	58324.103113383	246530.312955806	349879.308603833	554210.113863448	253924.111759324	255993.074446417	495107.600995694
Compound2241		C8 H23 N6 O4 P	NA		298.15257	4.369	149416.159675999	168618.005400587	265141.572543624	4747.99056318439	337135.920071083	316576.464271618	89001.1490698552	215170.709087475	77192.1468004465	167257.348935309	362261.164234385	108161.149242595	170983.404682485	256020.341598356	101029.752626942	8985.20684055658	174662.329158923	294111.996998924	7150.85584188883	301141.413513929	27750.0263991423
Compound2242	Ostruthin	C19 H22 O3	NA		298.16017	35.391	2149532.95446862	2377195.02532645	912724.564430504	1532095.0053816	3487020.92856145	1541037.55426802	4763915.22416328	6250356.49772885	3123368.82797554	6421738.43878723	5349920.78086204	2943739.57466296	10472676.274697	2657036.52133143	18185501.552663	2018523.41431979	1993375.51370251	836725.599345467	2465313.06174346	4576575.32057028	1189802.55726715
Compound2243	Ostruthin	C19 H22 O3	NA		298.16039	0.31	444968.852771814	199190.373498501	375593.26105682	24430.2308684145	1243921.50287278	280677.176806972	485952.535195984	187443.368424172	420203.788209654	485041.605777735	504066.172304979	20634.3851653935	326566.704698718	350225.236519705	472485.731508898	101412.166808476	207430.308873633	201448.251948086	208965.798319683	454132.242315563	2537447.24794248
Compound2244	Norethindrone	C20 H26 O2	NA		298.19276	22.748	51873.3763101789	51790.2715173555	56714.6110915238	199352.05859607	1274863.24732816	56371.6563969424	24600.707108052	58427.4672114681	33191.9428747146	48842.8451823138	54231.3863719709	63873.55801633	80425.6663079134	364737.525999294	82537.5268692516	660690.966089785	720702.412517267	431405.849658429	37695.3724636229	65645.0552803892	701729.052011408
Compound2245	Cardanol	C21 H30 O	NA		298.22916	16.089	91300.091367943	255257.962411883	91778.6735817117	42996.5528677975	80767.5773207975	198129.552480017	362833.641941751	242675.617579623	92935.6547904912	76858.6661306119	277416.047643016	86360.2422059505	1205173.60943515	729462.723520833	856462.420028622	245005.239133481	92522.2981246581	155831.617880257	46930.3258372144	121217.632348172	59675.30281109
Compound2246	RG1300000	C18 H34 O3	NA		298.25035	23.669	941003.773116007	3145995.37097914	1946277.72372396	516842.716968661	6105137.48615815	3862684.09997961	669199.003580334	1263528.70879561	269527.169501762	1359167.55066184	2602239.97216836	750163.889231149	1771362.09500952	255365.932439995	692751.411153228	1448527.91339749	1805534.19807494	2727522.04802753	709373.562009666	5323689.42690354	946375.42764628
Compound2247	RG1300000	C18 H34 O3	NA		298.25082	35.521	63811.1901232693	456544.553555722	93917.3218653166	51750.1112507124	58286.5442480597	72851.2298297874	28611.2330829832	80787.6526944311	65275.9010114804	30495.6218771358	47761.3541353209	25022.7824991638	96732.5190495861	33320.614233677	70350.043015894	90325.1840666572	103610.54616571	113716.786906874	60481.7963190224	579507.728726965	123061.093399822
Compound2248	NP-011548	C18 H34 O3	NA		298.25083	22.247	6270696.38169265	11348800.2897824	11497756.6600414	5472951.60894042	37290097.854216	32888081.3986756	728416.111949293	3485584.11883446	3212459.15694776	18772965.412411	12115946.5420973	17324673.9504488	10929033.6305822	12836973.4539193	943406.653288952	54394121.7054119	33338183.0110529	23986544.0896973	10067534.417745	63763357.7307179	16522592.7397121
Compound2249	N,N-Dioctylglycinamide	C18 H38 N2 O	NA		298.29787	18.762	252116.896658721	123410.604535144	117142.183056225	83665.4795326348	77800.8712713403	52627.5925907042	144390.12685148	34896.9730367815	23609.2544065145	156521.699814516	215437.161443806	28348.8601923796	82451.8184415327	93254.0337871648	572366.67742807	404195.845337958	266095.181409802	192820.331485486	41290.7184687511	290392.552560596	70981.8015894343
Compound2250		C3 H5 Br Cl F2 N3 O2 S	NA		298.89301	3.169	62428.6067364064	2137.35934459855	2574.98915907042	2712.43584172349	3510.30025156997	2728.68063514393	2529.31230561816	2263.83679652632	2476.97228991839	18010.0316659094	4034.67620217706	2721.07274456449	440914.56478818	5873.89581409292	3759.96773403016	5687.87440969455	468149.366290515	3378.75771693579	2711.13145195302	2238.62155341733	2826.07793790698
Compound2251		C9 H19 F2 N5 O2 S	NA		299.1217	3.579	9819.16753018991	93550.786485145	25229.6478046855	6691.50262734096	843865.748458183	727445.695577232	7562.5276587531	77960.7960614574	7609.88820957161	82243.8094637798	155717.940891257	5362.48197790522	11346.9477105779	9346.68007404465	343818.60561661	6583.62616290553	4269.05911789917	12444.5764050153	22787.7334393282	280696.427433528	190536.02495756
Compound2252	Trimethylsilyl 3-[(1-cyclohexylethyl)amino]-2-methyl-3-oxopropanoate; L-Leucylalanyl-L-proline	C15 H29 N O3 Si; C14 H25 N3 O4	NA		299.19127	4.855	43108.3516961742	28836.789904222	24443.6437819899	4087.78912614353	116266.405258837	92061.6380635853	12867.3495871781	25766.4379890494	17335.9566840825	32054.268980912	64126.4672534964	18862.2928304029	13621.2515571179	23392.8880078779	30773.5151344074	8517.89934012879	549772.570641204	619790.694883997	3860.67970138306	71877.9964298686	31206.7224893957
Compound2253	Trimethylsilyl 3-[(1-cyclohexylethyl)amino]-2-methyl-3-oxopropanoate	C15 H29 N O3 Si	NA		299.19149	5.226	20221.6205128241	14135.4147999323	13502.8130217769	8061.03407656722	73641.152664111	525914.51888351	8657.50741627748	22057.154526859	28724.6696256791	14327.2195506392	24960.1816959235	34736.37040016	12735.0552236215	9932.25576449094	14600.5652725946	11195.1898029508	155602.27618444	49258.427339564	10232.3433302473	240083.615329319	31021.101976744
Compound2254	Trimethylsilyl 3-[(1-cyclohexylethyl)amino]-2-methyl-3-oxopropanoate	C15 H29 N O3 Si	NA		299.19165	5.432	78920.9319085926	30823.9214753317	38511.8442311385	5176.24400715137	450772.042148593	185540.567775165	6200.06527418697	20395.1455078553	16960.753691036	19533.429744342	24648.5726776683	23203.0846265986	161844.795109078	189596.530246721	58165.7454212402	7398.57917270851	165706.579890991	49258.427339564	6893.75307079999	223854.970531121	13659.7234551677
Compound2255			NA		299.27022	14.358	1058873.80590101	3255572.65851251	1670320.69634479	1131351.46135622	1028276.29303461	1249468.68424456	819014.498738118	1380555.83002156	1120269.89982581	1792950.4134721	2875097.41584858	2823473.77793412	2448759.18825066	2950950.1963521	5330573.39796728	818155.191883445	8134911.29934275	875744.664256609	810596.82026157	1918764.74319724	2024507.52390858
Compound2256	Sphingosine (d18:1)	C18 H37 N O2	NA	Other	299.28191	19.395	7837707.80849236	27485596.1104031	11885970.3880259	2073276.58851049	8916454.70939622	4330142.58032298	3593778.90490477	41659193.0473935	19923883.910446	16987327.8704788	23210727.842708	25840206.5519397	6764103.55955975	26968357.0352206	23365109.737587	8756447.08615513	3797448.06757481	5874364.45634801	5763012.76013986	19148692.6874703	2205386.11023754
Compound2257	Palmitoyl ethanolamide	C18 H37 N O2	NA	Other	299.28194	35.653	215185.756497741	1078517.87053767	337648.319716677	190547.825499967	44383.8770180867	37633.5727947965	452134.171700168	258499.188811513	510375.764150965	496228.651521319	734013.73498489	1120260.54487375	716934.236720614	276840.731446798	668207.486358478	325587.764372157	495764.675804131	157716.489986582	36488.5310046756	1447017.16163809	77001.568278992
Compound2258	Sphingosine (d18:1)	C18 H37 N O2	NA	Other	299.28202	19.19	9259380.7818772	26378834.5395926	11885970.3880259	6693626.3139654	37471953.4208828	24932639.2747872	4850438.85241592	30297999.3128701	7249030.89443954	16987327.8704788	23210727.842708	25840206.5519397	136941729.20422	33931063.0102627	66659985.2927126	25061070.1471547	40316009.07117	17837009.4387033	8630863.22195074	29708847.6472317	5850093.58995999
Compound2259	Palmitoyl ethanolamide	C18 H37 N O2	NA	Other	299.28212	35.338	245206.075904596	455003.999842364	252745.489376832	313546.366871917	191512.343195565	35386.9741617111	205250.683907469	92964.00494384	110170.138085272	184025.570390895	1045808.7223515	135885.368115955	330989.936472516	145749.253332617	212455.159582474	382570.298612772	341536.742038892	329204.315174404	299760.970172644	1447017.16163809	385132.057121611
Compound2260			NA		299.7722	14	327657.087610341	564969.05528102	372722.892728436	174359.056395829	493332.202640368	332542.8300554	210549.511010417	520748.056932168	10453.2536171141	419723.67957597	895571.139948285	671924.775430747	628037.231201139	644318.76647741	1842879.54742536	327411.848964925	2906520.79043848	326540.372224816	22165.166551511	20329.1973954504	709640.091867234
Compound2261		C4 H4 F3 O4 P S3	NA		299.89473	3.37	84206.8916485463	184335.973012038	22524.0456953674	235525.797958638	30496.9897493518	12840.0830600654	141652.242344425	395998.584915906	56208.5788495173	31936.2043075295	28742.4773057867	112843.768763723	474808.482830389	117865.063951543	777267.108745606	100520.059337894	72498.406703006	20183.7180736049	194732.563100781	445064.211006133	103355.595791403
Compound2262		C11 H9 F N2 O S3	NA		299.98456	23.545	15608449.2303548	7626846.28906362	3404000.07894441	4223524.63157032	5495973.73600423	1553201.97102521	6578401.68281562	3993843.32032111	1607062.84712254	6531350.93175817	5192203.7027928	1455856.04753077	17731072.234323	4883375.98254332	29249020.6211996	6208344.06836	6944988.33008383	1494289.76707228	5339317.00289956	12726026.5878807	1914800.13632359
Compound2263		C5 H10 Cl F5 N6 O	NA		300.05167	3.844	47557.1915000984	17809.8098910419	60259.2663313721	286840.56313532	65424.8478036525	26834.4282030035	12055.625539229	25779.6814692238	12530.7663239905	77928.7186091572	94649.0294964486	14869.5527459751	16990.2725648128	211108.065300167	31866.0763881206	1123046.91529628	20320.3552150214	39298.2661005914	284761.156660708	23899.061296079	56015.0371074055
Compound2264		C5 H8 F4 N10 O	NA		300.08163	4.423	110421.704281735	398756.001405193	134424.003353352	5293.63427732112	114435.462374777	103006.179424783	311125.428981832	884596.541088001	208848.558662537	177768.44595656	201795.027679175	319877.25445403	271338.778700905	180376.315417629	180768.040576703	10874.532129018	62921.4314903796	152351.215290124	8852.74826766046	287846.748167486	268542.211653937
Compound2265		C13 H28 N6 S	NA	Other	300.20845	23.358	1079601.95001727	255459.526936717	152108.33609628	453989.240034063	787831.568685555	138988.635443599	675700.007704599	171368.016462114	128381.408806232	354527.892515555	557737.200790186	171292.960188099	1308921.82865358	270593.574836916	1626171.58398468	743491.922521496	710025.564486777	123810.765102032	252943.115138143	642829.010872071	256509.265618817
Compound2266	Glycol palmitate	C18 H36 O3	NA		300.26646	23.296	8708144.77923152	25703890.2903204	12460367.6249146	946365.51703952	46171439.3535985	26144095.3638772	3537980.86566543	7176418.76050595	1809050.80301914	14368194.6785262	12407014.9844078	9890581.22099865	9035081.39328673	11417680.8829602	2404036.57200976	14978918.5651791	14300335.2983896	14783912.0254406	2895680.30669506	33295751.6944362	6270935.53398063
Compound2267	12-HSA	C18 H36 O3	NA		300.26649	27.704	614605.626502201	378589.114960986	163113.191104304	107191.089053034	317914.442952063	154436.772073738	85510.9647556087	517957.024398072	107061.375508969	151088.923723474	98262.6302403788	120576.183663296	416481.181004886	223499.820118087	3237901.05948208	144761.624580993	104461.392275845	224996.676202482	184337.616774026	735644.797722017	594880.613825198
Compound2268	Glycol palmitate	C18 H36 O3	NA		300.26652	35.589	10370.3648329228	263837.96722403	16885.3861060836	6406.82079464196	23308.3207693485	10647.323440067	4646.66098840696	12626.800737123	5531.2133065609	5206.83234210854	9981.02496176643	4962.62174882644	4488.46784155348	5329.85063932279	19661.5379571093	6096.03115059694	3602.22882061525	4727.48085536256	6029.02030127762	179864.038244538	8133.25875711026
Compound2269	12-HSA	C18 H36 O3	NA		300.26677	27.488	530482.201163075	457674.989270041	197956.897745798	97405.0486456856	434297.718176355	326671.799495149	65443.5705073671	134406.389896914	118901.804653827	179263.487832671	120425.428422534	150697.471047125	426766.47092348	142631.12975937	3290414.63949848	202473.858891198	163572.208028676	615839.543290186	592531.652370784	3763717.74242482	533986.772791316
Compound2270		C17 H36 N2 O2	NA		300.27714	17.43	152674.87453123	189439.59673322	230768.259935662	584845.801326097	371784.648785447	455386.613928177	368759.498946291	342556.911383286	288815.933841415	182283.284107085	307721.423318694	192245.254310137	278560.926330859	223022.825112271	306117.81644379	604715.695628972	1298286.33864176	494116.200890478	1103024.87880167	169297.910872224	172170.424080537
Compound2271	1-Trimethylsilyloxypentadecane	C18 H40 O Si	NA		300.28539	19.284	1323967.57233662	5338813.16953216	1908605.31419955	1021906.08328207	4994622.35460218	4062522.29454671	884643.044761374	6626617.53850735	2998786.25830825	2417410.67582533	3827792.14499791	5314388.72982223	23073330.2431732	8761865.45789597	10568387.0058808	5390600.0698466	6124222.45294629	4330219.1959446	1158629.94663107	3878400.03426744	617225.592290587
Compound2272		C8 H4 Cl2 F2 N O3 P	NA		300.92636	3.643	84595.3747695763	108700.391353211	9545.72600867872	12384.6931502265	93210.2819848465	102044.101777161	22235.2378114299	67448.4166387196	34193.0957701001	16852.0382092206	16374.7819093901	27807.7938370201	64968.643924347	27503.1268139038	1169526.60274424	16418.4670420016	24124.9871036625	11561.0765911115	16196.003620077	215141.720811568	59303.6481024879
Compound2273		C7 H12 Cl N3 O8	NA		301.03017	4.049	286484.835766753	274708.573721409	23930.9247176481	17630.591745705	24792.972080345	18405.7664767624	133200.531762681	486467.725472653	78396.9843594076	37154.8387519932	25898.6884756274	110997.236886037	1822672.80795213	153085.465462471	775946.581313996	16474.6227840175	59986.9322107977	23342.8734874048	45920.6847201549	136988.525571755	41640.4920809344
Compound2274		C12 H23 Cl2 F N P	NA		301.09309	4.061	56348.995172588	15007.3951912434	29684.8814300831	10914.0366288239	13773.7969487582	37151.4493010459	37907.7731838347	21745.333761723	18242.1095920209	46169.7958451442	180486.802844505	22239.850184685	21179.1044176479	11017.5601610827	22191.3681733382	17150.1630239412	10553.461917602	43550.139617396	12387.9903996983	16392.2175291935	17757.1608894563
Compound2275		C21 H16 F N	NA		301.12702	4.357	157186.012250507	86702.3137944332	139651.110039231	6513.85359290184	646575.617391407	675039.488740081	65974.8542840711	182509.670433477	80161.5434476563	138057.095978755	243454.710161448	83086.9478988821	71555.3812461952	219001.324491614	58879.837650169	7499.06623019274	100288.469077585	347147.937548404	6361.96848125392	144185.340810654	298511.348054191
